center,left,right,angle,a,b,velocity
IMG\IMG\center_2022_05_23_19_18_30_521.jpg,IMG\IMG\left_2022_05_23_19_18_30_521.jpg,IMG\IMG\right_2022_05_23_19_18_30_521.jpg,-0.5000001,1.0,0.0,27.0959
IMG\IMG\center_2022_05_23_19_18_30_588.jpg,IMG\IMG\left_2022_05_23_19_18_30_588.jpg,IMG\IMG\right_2022_05_23_19_18_30_588.jpg,-0.7,1.0,0.0,27.42695
IMG\IMG\center_2022_05_23_19_18_30_657.jpg,IMG\IMG\left_2022_05_23_19_18_30_657.jpg,IMG\IMG\right_2022_05_23_19_18_30_657.jpg,-0.8500001,1.0,0.0,27.59113
IMG\IMG\center_2022_05_23_19_18_30_727.jpg,IMG\IMG\left_2022_05_23_19_18_30_727.jpg,IMG\IMG\right_2022_05_23_19_18_30_727.jpg,-1.0,1.0,0.0,28.00246
IMG\IMG\center_2022_05_23_19_18_30_795.jpg,IMG\IMG\left_2022_05_23_19_18_30_795.jpg,IMG\IMG\right_2022_05_23_19_18_30_795.jpg,-1.0,1.0,0.0,28.81609
IMG\IMG\center_2022_05_23_19_18_30_866.jpg,IMG\IMG\left_2022_05_23_19_18_30_866.jpg,IMG\IMG\right_2022_05_23_19_18_30_866.jpg,-1.0,1.0,0.0,29.24237
IMG\IMG\center_2022_05_23_19_18_30_938.jpg,IMG\IMG\left_2022_05_23_19_18_30_938.jpg,IMG\IMG\right_2022_05_23_19_18_30_938.jpg,-1.0,1.0,0.0,29.6673
IMG\IMG\center_2022_05_23_19_18_31_011.jpg,IMG\IMG\left_2022_05_23_19_18_31_011.jpg,IMG\IMG\right_2022_05_23_19_18_31_011.jpg,-1.0,1.0,0.0,30.19237
IMG\IMG\center_2022_05_23_19_18_31_084.jpg,IMG\IMG\left_2022_05_23_19_18_31_084.jpg,IMG\IMG\right_2022_05_23_19_18_31_084.jpg,-1.0,1.0,0.0,8.901988
IMG\IMG\center_2022_05_23_19_18_31_156.jpg,IMG\IMG\left_2022_05_23_19_18_31_156.jpg,IMG\IMG\right_2022_05_23_19_18_31_156.jpg,0.0,1.0,0.0,7.298926
IMG\IMG\center_2022_05_23_19_18_31_225.jpg,IMG\IMG\left_2022_05_23_19_18_31_225.jpg,IMG\IMG\right_2022_05_23_19_18_31_225.jpg,0.0,1.0,0.0,6.650208
IMG\IMG\center_2022_05_23_19_18_31_295.jpg,IMG\IMG\left_2022_05_23_19_18_31_295.jpg,IMG\IMG\right_2022_05_23_19_18_31_295.jpg,0.0,1.0,0.0,5.957097
IMG\IMG\center_2022_05_23_19_18_31_369.jpg,IMG\IMG\left_2022_05_23_19_18_31_369.jpg,IMG\IMG\right_2022_05_23_19_18_31_369.jpg,0.0,1.0,0.0,5.201959
IMG\IMG\center_2022_05_23_19_18_31_440.jpg,IMG\IMG\left_2022_05_23_19_18_31_440.jpg,IMG\IMG\right_2022_05_23_19_18_31_440.jpg,0.0,1.0,0.0,4.618842
IMG\IMG\center_2022_05_23_19_18_31_509.jpg,IMG\IMG\left_2022_05_23_19_18_31_509.jpg,IMG\IMG\right_2022_05_23_19_18_31_509.jpg,0.0,1.0,0.0,3.822746
IMG\IMG\center_2022_05_23_19_18_31_577.jpg,IMG\IMG\left_2022_05_23_19_18_31_577.jpg,IMG\IMG\right_2022_05_23_19_18_31_577.jpg,-0.05,1.0,0.0,3.216642
IMG\IMG\center_2022_05_23_19_18_31_648.jpg,IMG\IMG\left_2022_05_23_19_18_31_648.jpg,IMG\IMG\right_2022_05_23_19_18_31_648.jpg,-0.25,1.0,0.0,2.364634
IMG\IMG\center_2022_05_23_19_18_31_714.jpg,IMG\IMG\left_2022_05_23_19_18_31_714.jpg,IMG\IMG\right_2022_05_23_19_18_31_714.jpg,0.0,1.0,0.0,1.773843
IMG\IMG\center_2022_05_23_19_18_31_782.jpg,IMG\IMG\left_2022_05_23_19_18_31_782.jpg,IMG\IMG\right_2022_05_23_19_18_31_782.jpg,0.0,0.9387946,0.0,1.243935
IMG\IMG\center_2022_05_23_19_18_31_851.jpg,IMG\IMG\left_2022_05_23_19_18_31_851.jpg,IMG\IMG\right_2022_05_23_19_18_31_851.jpg,0.0,0.691739,0.0,0.5275693
IMG\IMG\center_2022_05_23_19_18_31_918.jpg,IMG\IMG\left_2022_05_23_19_18_31_918.jpg,IMG\IMG\right_2022_05_23_19_18_31_918.jpg,0.0,0.509959,0.0,0.1512024
IMG\IMG\center_2022_05_23_19_18_31_986.jpg,IMG\IMG\left_2022_05_23_19_18_31_986.jpg,IMG\IMG\right_2022_05_23_19_18_31_986.jpg,-0.1,0.0,0.1439421,0.1024551
IMG\IMG\center_2022_05_23_19_18_32_056.jpg,IMG\IMG\left_2022_05_23_19_18_32_056.jpg,IMG\IMG\right_2022_05_23_19_18_32_056.jpg,-0.3,0.0,0.3692571,0.1912834
IMG\IMG\center_2022_05_23_19_18_32_130.jpg,IMG\IMG\left_2022_05_23_19_18_32_130.jpg,IMG\IMG\right_2022_05_23_19_18_32_130.jpg,-0.5000001,0.0,0.6109704,0.3752914
IMG\IMG\center_2022_05_23_19_18_32_197.jpg,IMG\IMG\left_2022_05_23_19_18_32_197.jpg,IMG\IMG\right_2022_05_23_19_18_32_197.jpg,-0.6500001,0.0,0.7934876,0.5898623
IMG\IMG\center_2022_05_23_19_18_32_264.jpg,IMG\IMG\left_2022_05_23_19_18_32_264.jpg,IMG\IMG\right_2022_05_23_19_18_32_264.jpg,-0.8000001,0.0,0.9778481,0.8436068
IMG\IMG\center_2022_05_23_19_18_32_334.jpg,IMG\IMG\left_2022_05_23_19_18_32_334.jpg,IMG\IMG\right_2022_05_23_19_18_32_334.jpg,0.0,0.0,0.8773302,1.072472
IMG\IMG\center_2022_05_23_19_18_32_401.jpg,IMG\IMG\left_2022_05_23_19_18_32_401.jpg,IMG\IMG\right_2022_05_23_19_18_32_401.jpg,0.0,0.0,0.6928578,1.315146
IMG\IMG\center_2022_05_23_19_18_32_469.jpg,IMG\IMG\left_2022_05_23_19_18_32_469.jpg,IMG\IMG\right_2022_05_23_19_18_32_469.jpg,0.0,0.0,0.4686175,1.535419
IMG\IMG\center_2022_05_23_19_18_32_536.jpg,IMG\IMG\left_2022_05_23_19_18_32_536.jpg,IMG\IMG\right_2022_05_23_19_18_32_536.jpg,0.0,0.0,0.2890603,1.655237
IMG\IMG\center_2022_05_23_19_18_32_603.jpg,IMG\IMG\left_2022_05_23_19_18_32_603.jpg,IMG\IMG\right_2022_05_23_19_18_32_603.jpg,0.0,0.0,0.1091905,1.760459
IMG\IMG\center_2022_05_23_19_18_32_672.jpg,IMG\IMG\left_2022_05_23_19_18_32_672.jpg,IMG\IMG\right_2022_05_23_19_18_32_672.jpg,0.0,0.0,0.0,1.786236
IMG\IMG\center_2022_05_23_19_18_32_745.jpg,IMG\IMG\left_2022_05_23_19_18_32_745.jpg,IMG\IMG\right_2022_05_23_19_18_32_745.jpg,0.0,0.0,0.0,1.821526
IMG\IMG\center_2022_05_23_19_18_32_812.jpg,IMG\IMG\left_2022_05_23_19_18_32_812.jpg,IMG\IMG\right_2022_05_23_19_18_32_812.jpg,0.0,0.0,0.0,1.867751
IMG\IMG\center_2022_05_23_19_18_32_881.jpg,IMG\IMG\left_2022_05_23_19_18_32_881.jpg,IMG\IMG\right_2022_05_23_19_18_32_881.jpg,0.0,0.0,0.0,1.903377
IMG\IMG\center_2022_05_23_19_18_32_948.jpg,IMG\IMG\left_2022_05_23_19_18_32_948.jpg,IMG\IMG\right_2022_05_23_19_18_32_948.jpg,0.0,0.0,0.0,1.95012
IMG\IMG\center_2022_05_23_19_18_33_017.jpg,IMG\IMG\left_2022_05_23_19_18_33_017.jpg,IMG\IMG\right_2022_05_23_19_18_33_017.jpg,0.0,0.0,0.0,1.989807
IMG\IMG\center_2022_05_23_19_18_33_175.jpg,IMG\IMG\left_2022_05_23_19_18_33_175.jpg,IMG\IMG\right_2022_05_23_19_18_33_175.jpg,0.0,0.0,0.0,2.013206
IMG\IMG\center_2022_05_23_19_27_32_069.jpg,IMG\IMG\left_2022_05_23_19_27_32_069.jpg,IMG\IMG\right_2022_05_23_19_27_32_069.jpg,0.0,0.0,0.0,8.47052
IMG\IMG\center_2022_05_23_19_27_32_140.jpg,IMG\IMG\left_2022_05_23_19_27_32_140.jpg,IMG\IMG\right_2022_05_23_19_27_32_140.jpg,0.0,0.0,0.0,8.406715
IMG\IMG\center_2022_05_23_19_27_32_207.jpg,IMG\IMG\left_2022_05_23_19_27_32_207.jpg,IMG\IMG\right_2022_05_23_19_27_32_207.jpg,0.0,0.0,0.0,8.358908
IMG\IMG\center_2022_05_23_19_27_32_275.jpg,IMG\IMG\left_2022_05_23_19_27_32_275.jpg,IMG\IMG\right_2022_05_23_19_27_32_275.jpg,0.0,0.0,0.0,8.311227
IMG\IMG\center_2022_05_23_19_27_32_344.jpg,IMG\IMG\left_2022_05_23_19_27_32_344.jpg,IMG\IMG\right_2022_05_23_19_27_32_344.jpg,0.0,0.2051619,0.0,8.34852
IMG\IMG\center_2022_05_23_19_27_32_413.jpg,IMG\IMG\left_2022_05_23_19_27_32_413.jpg,IMG\IMG\right_2022_05_23_19_27_32_413.jpg,0.0,0.3781398,0.0,8.523701
IMG\IMG\center_2022_05_23_19_27_32_481.jpg,IMG\IMG\left_2022_05_23_19_27_32_481.jpg,IMG\IMG\right_2022_05_23_19_27_32_481.jpg,0.0,0.61428,0.0,8.957139
IMG\IMG\center_2022_05_23_19_27_32_557.jpg,IMG\IMG\left_2022_05_23_19_27_32_557.jpg,IMG\IMG\right_2022_05_23_19_27_32_557.jpg,0.0,0.8117751,0.0,9.432833
IMG\IMG\center_2022_05_23_19_27_32_624.jpg,IMG\IMG\left_2022_05_23_19_27_32_624.jpg,IMG\IMG\right_2022_05_23_19_27_32_624.jpg,0.0,1.0,0.0,10.25618
IMG\IMG\center_2022_05_23_19_27_32_700.jpg,IMG\IMG\left_2022_05_23_19_27_32_700.jpg,IMG\IMG\right_2022_05_23_19_27_32_700.jpg,0.0,1.0,0.0,11.14514
IMG\IMG\center_2022_05_23_19_27_32_777.jpg,IMG\IMG\left_2022_05_23_19_27_32_777.jpg,IMG\IMG\right_2022_05_23_19_27_32_777.jpg,0.0,1.0,0.0,11.6451
IMG\IMG\center_2022_05_23_19_27_32_854.jpg,IMG\IMG\left_2022_05_23_19_27_32_854.jpg,IMG\IMG\right_2022_05_23_19_27_32_854.jpg,0.0,1.0,0.0,12.63696
IMG\IMG\center_2022_05_23_19_27_32_931.jpg,IMG\IMG\left_2022_05_23_19_27_32_931.jpg,IMG\IMG\right_2022_05_23_19_27_32_931.jpg,0.0,1.0,0.0,13.38361
IMG\IMG\center_2022_05_23_19_27_32_999.jpg,IMG\IMG\left_2022_05_23_19_27_32_999.jpg,IMG\IMG\right_2022_05_23_19_27_32_999.jpg,0.0,1.0,0.0,14.20495
IMG\IMG\center_2022_05_23_19_27_33_076.jpg,IMG\IMG\left_2022_05_23_19_27_33_076.jpg,IMG\IMG\right_2022_05_23_19_27_33_076.jpg,0.05,1.0,0.0,15.10368
IMG\IMG\center_2022_05_23_19_27_33_151.jpg,IMG\IMG\left_2022_05_23_19_27_33_151.jpg,IMG\IMG\right_2022_05_23_19_27_33_151.jpg,0.25,1.0,0.0,15.96081
IMG\IMG\center_2022_05_23_19_27_33_228.jpg,IMG\IMG\left_2022_05_23_19_27_33_228.jpg,IMG\IMG\right_2022_05_23_19_27_33_228.jpg,0.45,1.0,0.0,16.75131
IMG\IMG\center_2022_05_23_19_27_33_303.jpg,IMG\IMG\left_2022_05_23_19_27_33_303.jpg,IMG\IMG\right_2022_05_23_19_27_33_303.jpg,0.6500001,1.0,0.0,17.48577
IMG\IMG\center_2022_05_23_19_27_33_375.jpg,IMG\IMG\left_2022_05_23_19_27_33_375.jpg,IMG\IMG\right_2022_05_23_19_27_33_375.jpg,0.8000001,1.0,0.0,17.76328
IMG\IMG\center_2022_05_23_19_27_33_445.jpg,IMG\IMG\left_2022_05_23_19_27_33_445.jpg,IMG\IMG\right_2022_05_23_19_27_33_445.jpg,1.0,1.0,0.0,18.50828
IMG\IMG\center_2022_05_23_19_27_33_511.jpg,IMG\IMG\left_2022_05_23_19_27_33_511.jpg,IMG\IMG\right_2022_05_23_19_27_33_511.jpg,0.0,1.0,0.0,19.11787
IMG\IMG\center_2022_05_23_19_27_33_578.jpg,IMG\IMG\left_2022_05_23_19_27_33_578.jpg,IMG\IMG\right_2022_05_23_19_27_33_578.jpg,0.0,1.0,0.0,19.81989
IMG\IMG\center_2022_05_23_19_27_33_653.jpg,IMG\IMG\left_2022_05_23_19_27_33_653.jpg,IMG\IMG\right_2022_05_23_19_27_33_653.jpg,0.05,1.0,0.0,20.4227
IMG\IMG\center_2022_05_23_19_27_33_728.jpg,IMG\IMG\left_2022_05_23_19_27_33_728.jpg,IMG\IMG\right_2022_05_23_19_27_33_728.jpg,0.25,1.0,0.0,21.23265
IMG\IMG\center_2022_05_23_19_27_33_802.jpg,IMG\IMG\left_2022_05_23_19_27_33_802.jpg,IMG\IMG\right_2022_05_23_19_27_33_802.jpg,0.45,1.0,0.0,21.97365
IMG\IMG\center_2022_05_23_19_27_33_872.jpg,IMG\IMG\left_2022_05_23_19_27_33_872.jpg,IMG\IMG\right_2022_05_23_19_27_33_872.jpg,0.6000001,1.0,0.0,22.4504
IMG\IMG\center_2022_05_23_19_27_33_945.jpg,IMG\IMG\left_2022_05_23_19_27_33_945.jpg,IMG\IMG\right_2022_05_23_19_27_33_945.jpg,0.8000001,1.0,0.0,23.04726
IMG\IMG\center_2022_05_23_19_27_34_019.jpg,IMG\IMG\left_2022_05_23_19_27_34_019.jpg,IMG\IMG\right_2022_05_23_19_27_34_019.jpg,0.0,1.0,0.0,23.61378
IMG\IMG\center_2022_05_23_19_27_34_091.jpg,IMG\IMG\left_2022_05_23_19_27_34_091.jpg,IMG\IMG\right_2022_05_23_19_27_34_091.jpg,0.0,1.0,0.0,24.1095
IMG\IMG\center_2022_05_23_19_27_34_161.jpg,IMG\IMG\left_2022_05_23_19_27_34_161.jpg,IMG\IMG\right_2022_05_23_19_27_34_161.jpg,0.0,1.0,0.0,24.83578
IMG\IMG\center_2022_05_23_19_27_34_227.jpg,IMG\IMG\left_2022_05_23_19_27_34_227.jpg,IMG\IMG\right_2022_05_23_19_27_34_227.jpg,-0.15,1.0,0.0,25.38249
IMG\IMG\center_2022_05_23_19_27_34_294.jpg,IMG\IMG\left_2022_05_23_19_27_34_294.jpg,IMG\IMG\right_2022_05_23_19_27_34_294.jpg,-0.3,1.0,0.0,25.8909
IMG\IMG\center_2022_05_23_19_27_34_368.jpg,IMG\IMG\left_2022_05_23_19_27_34_368.jpg,IMG\IMG\right_2022_05_23_19_27_34_368.jpg,-0.5000001,1.0,0.0,26.49561
IMG\IMG\center_2022_05_23_19_27_34_440.jpg,IMG\IMG\left_2022_05_23_19_27_34_440.jpg,IMG\IMG\right_2022_05_23_19_27_34_440.jpg,-0.7,1.0,0.0,27.01467
IMG\IMG\center_2022_05_23_19_27_34_515.jpg,IMG\IMG\left_2022_05_23_19_27_34_515.jpg,IMG\IMG\right_2022_05_23_19_27_34_515.jpg,-0.8500001,1.0,0.0,27.35312
IMG\IMG\center_2022_05_23_19_27_34_589.jpg,IMG\IMG\left_2022_05_23_19_27_34_589.jpg,IMG\IMG\right_2022_05_23_19_27_34_589.jpg,-1.0,1.0,0.0,27.75535
IMG\IMG\center_2022_05_23_19_27_34_658.jpg,IMG\IMG\left_2022_05_23_19_27_34_658.jpg,IMG\IMG\right_2022_05_23_19_27_34_658.jpg,-1.0,1.0,0.0,28.21887
IMG\IMG\center_2022_05_23_19_27_34_729.jpg,IMG\IMG\left_2022_05_23_19_27_34_729.jpg,IMG\IMG\right_2022_05_23_19_27_34_729.jpg,-1.0,1.0,0.0,28.61831
IMG\IMG\center_2022_05_23_19_27_34_801.jpg,IMG\IMG\left_2022_05_23_19_27_34_801.jpg,IMG\IMG\right_2022_05_23_19_27_34_801.jpg,-1.0,1.0,0.0,29.19014
IMG\IMG\center_2022_05_23_19_27_34_876.jpg,IMG\IMG\left_2022_05_23_19_27_34_876.jpg,IMG\IMG\right_2022_05_23_19_27_34_876.jpg,-1.0,1.0,0.0,29.63359
IMG\IMG\center_2022_05_23_19_27_34_949.jpg,IMG\IMG\left_2022_05_23_19_27_34_949.jpg,IMG\IMG\right_2022_05_23_19_27_34_949.jpg,0.0,1.0,0.0,30.13247
IMG\IMG\center_2022_05_23_19_27_35_018.jpg,IMG\IMG\left_2022_05_23_19_27_35_018.jpg,IMG\IMG\right_2022_05_23_19_27_35_018.jpg,0.1,1.0,0.0,30.15426
IMG\IMG\center_2022_05_23_19_27_35_090.jpg,IMG\IMG\left_2022_05_23_19_27_35_090.jpg,IMG\IMG\right_2022_05_23_19_27_35_090.jpg,0.25,1.0,0.0,30.14559
IMG\IMG\center_2022_05_23_19_27_35_164.jpg,IMG\IMG\left_2022_05_23_19_27_35_164.jpg,IMG\IMG\right_2022_05_23_19_27_35_164.jpg,0.45,1.0,0.0,30.12255
IMG\IMG\center_2022_05_23_19_27_35_237.jpg,IMG\IMG\left_2022_05_23_19_27_35_237.jpg,IMG\IMG\right_2022_05_23_19_27_35_237.jpg,0.6000001,1.0,0.0,30.11244
IMG\IMG\center_2022_05_23_19_27_35_310.jpg,IMG\IMG\left_2022_05_23_19_27_35_310.jpg,IMG\IMG\right_2022_05_23_19_27_35_310.jpg,0.8000001,1.0,0.0,30.09745
IMG\IMG\center_2022_05_23_19_27_35_383.jpg,IMG\IMG\left_2022_05_23_19_27_35_383.jpg,IMG\IMG\right_2022_05_23_19_27_35_383.jpg,1.0,1.0,0.0,30.06681
IMG\IMG\center_2022_05_23_19_27_35_453.jpg,IMG\IMG\left_2022_05_23_19_27_35_453.jpg,IMG\IMG\right_2022_05_23_19_27_35_453.jpg,1.0,1.0,0.0,30.07986
IMG\IMG\center_2022_05_23_19_27_35_522.jpg,IMG\IMG\left_2022_05_23_19_27_35_522.jpg,IMG\IMG\right_2022_05_23_19_27_35_522.jpg,1.0,1.0,0.0,30.10032
IMG\IMG\center_2022_05_23_19_27_35_593.jpg,IMG\IMG\left_2022_05_23_19_27_35_593.jpg,IMG\IMG\right_2022_05_23_19_27_35_593.jpg,1.0,1.0,0.0,30.10647
IMG\IMG\center_2022_05_23_19_27_35_664.jpg,IMG\IMG\left_2022_05_23_19_27_35_664.jpg,IMG\IMG\right_2022_05_23_19_27_35_664.jpg,1.0,1.0,0.0,30.12582
IMG\IMG\center_2022_05_23_19_27_35_732.jpg,IMG\IMG\left_2022_05_23_19_27_35_732.jpg,IMG\IMG\right_2022_05_23_19_27_35_732.jpg,1.0,1.0,0.0,30.15152
IMG\IMG\center_2022_05_23_19_27_35_800.jpg,IMG\IMG\left_2022_05_23_19_27_35_800.jpg,IMG\IMG\right_2022_05_23_19_27_35_800.jpg,1.0,1.0,0.0,30.16529
IMG\IMG\center_2022_05_23_19_27_35_872.jpg,IMG\IMG\left_2022_05_23_19_27_35_872.jpg,IMG\IMG\right_2022_05_23_19_27_35_872.jpg,1.0,1.0,0.0,30.17466
IMG\IMG\center_2022_05_23_19_27_35_945.jpg,IMG\IMG\left_2022_05_23_19_27_35_945.jpg,IMG\IMG\right_2022_05_23_19_27_35_945.jpg,0.0,1.0,0.0,30.13445
IMG\IMG\center_2022_05_23_19_27_36_017.jpg,IMG\IMG\left_2022_05_23_19_27_36_017.jpg,IMG\IMG\right_2022_05_23_19_27_36_017.jpg,0.0,1.0,0.0,30.18376
IMG\IMG\center_2022_05_23_19_27_36_089.jpg,IMG\IMG\left_2022_05_23_19_27_36_089.jpg,IMG\IMG\right_2022_05_23_19_27_36_089.jpg,-0.2,1.0,0.0,30.1435
IMG\IMG\center_2022_05_23_19_27_36_160.jpg,IMG\IMG\left_2022_05_23_19_27_36_160.jpg,IMG\IMG\right_2022_05_23_19_27_36_160.jpg,-0.4,1.0,0.0,30.13378
IMG\IMG\center_2022_05_23_19_27_36_230.jpg,IMG\IMG\left_2022_05_23_19_27_36_230.jpg,IMG\IMG\right_2022_05_23_19_27_36_230.jpg,-0.5500001,1.0,0.0,30.12693
IMG\IMG\center_2022_05_23_19_27_36_302.jpg,IMG\IMG\left_2022_05_23_19_27_36_302.jpg,IMG\IMG\right_2022_05_23_19_27_36_302.jpg,-0.7500002,1.0,0.0,30.0988
IMG\IMG\center_2022_05_23_19_27_36_371.jpg,IMG\IMG\left_2022_05_23_19_27_36_371.jpg,IMG\IMG\right_2022_05_23_19_27_36_371.jpg,-0.9000002,1.0,0.0,30.08581
IMG\IMG\center_2022_05_23_19_27_36_443.jpg,IMG\IMG\left_2022_05_23_19_27_36_443.jpg,IMG\IMG\right_2022_05_23_19_27_36_443.jpg,-1.0,1.0,0.0,30.0826
IMG\IMG\center_2022_05_23_19_27_36_514.jpg,IMG\IMG\left_2022_05_23_19_27_36_514.jpg,IMG\IMG\right_2022_05_23_19_27_36_514.jpg,-1.0,1.0,0.0,30.09756
IMG\IMG\center_2022_05_23_19_27_36_586.jpg,IMG\IMG\left_2022_05_23_19_27_36_586.jpg,IMG\IMG\right_2022_05_23_19_27_36_586.jpg,-1.0,1.0,0.0,30.11491
IMG\IMG\center_2022_05_23_19_27_36_658.jpg,IMG\IMG\left_2022_05_23_19_27_36_658.jpg,IMG\IMG\right_2022_05_23_19_27_36_658.jpg,-1.0,1.0,0.0,30.1356
IMG\IMG\center_2022_05_23_19_27_36_729.jpg,IMG\IMG\left_2022_05_23_19_27_36_729.jpg,IMG\IMG\right_2022_05_23_19_27_36_729.jpg,-1.0,1.0,0.0,30.14671
IMG\IMG\center_2022_05_23_19_27_36_803.jpg,IMG\IMG\left_2022_05_23_19_27_36_803.jpg,IMG\IMG\right_2022_05_23_19_27_36_803.jpg,-1.0,1.0,0.0,30.15617
IMG\IMG\center_2022_05_23_19_27_36_870.jpg,IMG\IMG\left_2022_05_23_19_27_36_870.jpg,IMG\IMG\right_2022_05_23_19_27_36_870.jpg,-1.0,1.0,0.0,30.16064
IMG\IMG\center_2022_05_23_19_27_36_944.jpg,IMG\IMG\left_2022_05_23_19_27_36_944.jpg,IMG\IMG\right_2022_05_23_19_27_36_944.jpg,-1.0,1.0,0.0,30.16444
IMG\IMG\center_2022_05_23_19_27_37_018.jpg,IMG\IMG\left_2022_05_23_19_27_37_018.jpg,IMG\IMG\right_2022_05_23_19_27_37_018.jpg,0.0,1.0,0.0,30.12129
IMG\IMG\center_2022_05_23_19_27_37_085.jpg,IMG\IMG\left_2022_05_23_19_27_37_085.jpg,IMG\IMG\right_2022_05_23_19_27_37_085.jpg,0.15,1.0,0.0,30.14768
IMG\IMG\center_2022_05_23_19_27_37_157.jpg,IMG\IMG\left_2022_05_23_19_27_37_157.jpg,IMG\IMG\right_2022_05_23_19_27_37_157.jpg,0.3,1.0,0.0,30.1422
IMG\IMG\center_2022_05_23_19_27_37_231.jpg,IMG\IMG\left_2022_05_23_19_27_37_231.jpg,IMG\IMG\right_2022_05_23_19_27_37_231.jpg,0.5000001,1.0,0.0,30.11054
IMG\IMG\center_2022_05_23_19_27_37_309.jpg,IMG\IMG\left_2022_05_23_19_27_37_309.jpg,IMG\IMG\right_2022_05_23_19_27_37_309.jpg,0.7,1.0,0.0,30.10011
IMG\IMG\center_2022_05_23_19_27_37_377.jpg,IMG\IMG\left_2022_05_23_19_27_37_377.jpg,IMG\IMG\right_2022_05_23_19_27_37_377.jpg,0.8500001,1.0,0.0,30.09027
IMG\IMG\center_2022_05_23_19_27_37_454.jpg,IMG\IMG\left_2022_05_23_19_27_37_454.jpg,IMG\IMG\right_2022_05_23_19_27_37_454.jpg,1.0,1.0,0.0,30.05284
IMG\IMG\center_2022_05_23_19_27_37_528.jpg,IMG\IMG\left_2022_05_23_19_27_37_528.jpg,IMG\IMG\right_2022_05_23_19_27_37_528.jpg,1.0,1.0,0.0,30.08417
IMG\IMG\center_2022_05_23_19_27_37_596.jpg,IMG\IMG\left_2022_05_23_19_27_37_596.jpg,IMG\IMG\right_2022_05_23_19_27_37_596.jpg,1.0,1.0,0.0,30.09752
IMG\IMG\center_2022_05_23_19_27_37_666.jpg,IMG\IMG\left_2022_05_23_19_27_37_666.jpg,IMG\IMG\right_2022_05_23_19_27_37_666.jpg,1.0,1.0,0.0,30.14888
IMG\IMG\center_2022_05_23_19_27_37_733.jpg,IMG\IMG\left_2022_05_23_19_27_37_733.jpg,IMG\IMG\right_2022_05_23_19_27_37_733.jpg,1.0,1.0,0.0,30.15211
IMG\IMG\center_2022_05_23_19_27_37_804.jpg,IMG\IMG\left_2022_05_23_19_27_37_804.jpg,IMG\IMG\right_2022_05_23_19_27_37_804.jpg,1.0,1.0,0.0,30.23448
IMG\IMG\center_2022_05_23_19_27_37_873.jpg,IMG\IMG\left_2022_05_23_19_27_37_873.jpg,IMG\IMG\right_2022_05_23_19_27_37_873.jpg,1.0,1.0,0.0,30.14948
IMG\IMG\center_2022_05_23_19_27_37_944.jpg,IMG\IMG\left_2022_05_23_19_27_37_944.jpg,IMG\IMG\right_2022_05_23_19_27_37_944.jpg,0.0,1.0,0.0,30.20581
IMG\IMG\center_2022_05_23_19_27_38_014.jpg,IMG\IMG\left_2022_05_23_19_27_38_014.jpg,IMG\IMG\right_2022_05_23_19_27_38_014.jpg,0.0,1.0,0.0,30.13974
IMG\IMG\center_2022_05_23_19_27_38_084.jpg,IMG\IMG\left_2022_05_23_19_27_38_084.jpg,IMG\IMG\right_2022_05_23_19_27_38_084.jpg,0.0,1.0,0.0,30.18488
IMG\IMG\center_2022_05_23_19_27_38_154.jpg,IMG\IMG\left_2022_05_23_19_27_38_154.jpg,IMG\IMG\right_2022_05_23_19_27_38_154.jpg,0.0,1.0,0.0,30.18352
IMG\IMG\center_2022_05_23_19_27_38_228.jpg,IMG\IMG\left_2022_05_23_19_27_38_228.jpg,IMG\IMG\right_2022_05_23_19_27_38_228.jpg,0.0,1.0,0.0,30.18846
IMG\IMG\center_2022_05_23_19_27_38_301.jpg,IMG\IMG\left_2022_05_23_19_27_38_301.jpg,IMG\IMG\right_2022_05_23_19_27_38_301.jpg,-0.05,1.0,0.0,30.18927
IMG\IMG\center_2022_05_23_19_27_38_373.jpg,IMG\IMG\left_2022_05_23_19_27_38_373.jpg,IMG\IMG\right_2022_05_23_19_27_38_373.jpg,-0.2,1.0,0.0,30.18439
IMG\IMG\center_2022_05_23_19_27_38_445.jpg,IMG\IMG\left_2022_05_23_19_27_38_445.jpg,IMG\IMG\right_2022_05_23_19_27_38_445.jpg,-0.4,1.0,0.0,30.15613
IMG\IMG\center_2022_05_23_19_27_38_514.jpg,IMG\IMG\left_2022_05_23_19_27_38_514.jpg,IMG\IMG\right_2022_05_23_19_27_38_514.jpg,-0.5500001,1.0,0.0,30.13412
IMG\IMG\center_2022_05_23_19_27_38_587.jpg,IMG\IMG\left_2022_05_23_19_27_38_587.jpg,IMG\IMG\right_2022_05_23_19_27_38_587.jpg,-0.7500002,1.0,0.0,30.11347
IMG\IMG\center_2022_05_23_19_27_38_655.jpg,IMG\IMG\left_2022_05_23_19_27_38_655.jpg,IMG\IMG\right_2022_05_23_19_27_38_655.jpg,-0.9000002,1.0,0.0,30.10216
IMG\IMG\center_2022_05_23_19_27_38_723.jpg,IMG\IMG\left_2022_05_23_19_27_38_723.jpg,IMG\IMG\right_2022_05_23_19_27_38_723.jpg,-1.0,1.0,0.0,30.09737
IMG\IMG\center_2022_05_23_19_27_38_791.jpg,IMG\IMG\left_2022_05_23_19_27_38_791.jpg,IMG\IMG\right_2022_05_23_19_27_38_791.jpg,-1.0,1.0,0.0,30.11302
