img,angle
IMG\left_2018_07_16_17_13_05_213.jp,-0.1347167
IMG\left_2018_07_16_17_13_05_282.jp,0.0
IMG\left_2018_07_16_17_13_05_351.jp,0.0
IMG\left_2018_07_16_17_13_05_420.jp,0.0
IMG\left_2018_07_16_17_13_05_487.jp,0.0
IMG\left_2018_07_16_17_13_05_556.jp,0.0
IMG\left_2018_07_16_17_13_05_623.jp,0.0
IMG\left_2018_07_16_17_13_05_694.jp,0.0
IMG\left_2018_07_16_17_13_05_768.jp,-0.15
IMG\left_2018_07_16_17_13_05_836.jp,-0.1159699
IMG\left_2018_07_16_17_13_05_906.jp,0.0
IMG\left_2018_07_16_17_13_05_975.jp,0.0
IMG\left_2018_07_16_17_13_06_048.jp,0.0
IMG\left_2018_07_16_17_13_06_118.jp,0.0
IMG\left_2018_07_16_17_13_06_189.jp,0.0
IMG\left_2018_07_16_17_13_06_257.jp,0.0
IMG\left_2018_07_16_17_13_06_324.jp,0.0
IMG\left_2018_07_16_17_13_06_391.jp,0.0
IMG\left_2018_07_16_17_13_06_460.jp,-0.05
IMG\left_2018_07_16_17_13_06_535.jp,-0.25
IMG\left_2018_07_16_17_13_06_606.jp,-0.0835593
IMG\left_2018_07_16_17_13_06_678.jp,0.0
IMG\left_2018_07_16_17_13_06_751.jp,0.0
IMG\left_2018_07_16_17_13_06_823.jp,0.0
IMG\left_2018_07_16_17_13_06_891.jp,0.0
IMG\left_2018_07_16_17_13_06_963.jp,-0.1
IMG\left_2018_07_16_17_13_07_030.jp,-0.1482685
IMG\left_2018_07_16_17_13_07_103.jp,0.0
IMG\left_2018_07_16_17_13_07_175.jp,0.0
IMG\left_2018_07_16_17_13_07_242.jp,0.0
IMG\left_2018_07_16_17_13_07_310.jp,-0.2
IMG\left_2018_07_16_17_13_07_382.jp,-0.35
IMG\left_2018_07_16_17_13_07_456.jp,-0.1991906
IMG\left_2018_07_16_17_13_07_529.jp,0.0
IMG\left_2018_07_16_17_13_07_600.jp,0.0
IMG\left_2018_07_16_17_13_07_670.jp,0.0
IMG\left_2018_07_16_17_13_07_738.jp,-0.05
IMG\left_2018_07_16_17_13_07_807.jp,-0.25
IMG\left_2018_07_16_17_13_07_881.jp,-0.2714262
IMG\left_2018_07_16_17_13_07_955.jp,-0.03044739
IMG\left_2018_07_16_17_13_08_022.jp,0.0
IMG\left_2018_07_16_17_13_08_091.jp,0.0
IMG\left_2018_07_16_17_13_08_159.jp,0.0
IMG\left_2018_07_16_17_13_08_229.jp,0.0
IMG\left_2018_07_16_17_13_08_297.jp,0.0
IMG\left_2018_07_16_17_13_08_370.jp,0.0
IMG\left_2018_07_16_17_13_08_440.jp,0.0
IMG\left_2018_07_16_17_13_08_511.jp,0.0
IMG\left_2018_07_16_17_13_08_582.jp,0.0
IMG\left_2018_07_16_17_13_08_651.jp,0.0
IMG\left_2018_07_16_17_13_08_719.jp,-0.05
IMG\left_2018_07_16_17_13_08_792.jp,-0.25
IMG\left_2018_07_16_17_13_08_863.jp,-0.45
IMG\left_2018_07_16_17_13_08_935.jp,-0.6000001
IMG\left_2018_07_16_17_13_09_004.jp,-0.8000001
IMG\left_2018_07_16_17_13_09_077.jp,-0.8608259
IMG\left_2018_07_16_17_13_09_147.jp,-0.6281558
IMG\left_2018_07_16_17_13_09_215.jp,-0.4460752
IMG\left_2018_07_16_17_13_09_286.jp,-0.2115292
IMG\left_2018_07_16_17_13_09_358.jp,-0.2441745
IMG\left_2018_07_16_17_13_09_429.jp,-0.4441746
IMG\left_2018_07_16_17_13_09_498.jp,-0.3303984
IMG\left_2018_07_16_17_13_09_567.jp,-0.09627113
IMG\left_2018_07_16_17_13_09_639.jp,0.0
IMG\left_2018_07_16_17_13_09_709.jp,0.0
IMG\left_2018_07_16_17_13_09_780.jp,0.0
IMG\left_2018_07_16_17_13_09_853.jp,0.0
IMG\left_2018_07_16_17_13_09_922.jp,0.0
IMG\left_2018_07_16_17_13_09_989.jp,-0.15
IMG\left_2018_07_16_17_13_10_062.jp,-0.3
IMG\left_2018_07_16_17_13_10_130.jp,-0.1254979
IMG\left_2018_07_16_17_13_10_202.jp,0.0
IMG\left_2018_07_16_17_13_10_272.jp,0.0
IMG\left_2018_07_16_17_13_10_341.jp,0.0
IMG\left_2018_07_16_17_13_10_410.jp,0.0
IMG\left_2018_07_16_17_13_10_482.jp,0.0
IMG\left_2018_07_16_17_13_10_554.jp,-0.2
IMG\left_2018_07_16_17_13_10_631.jp,-0.4
IMG\left_2018_07_16_17_13_10_704.jp,-0.3073593
IMG\left_2018_07_16_17_13_10_778.jp,-0.1094398
IMG\left_2018_07_16_17_13_10_851.jp,0.0
IMG\left_2018_07_16_17_13_10_925.jp,0.0
IMG\left_2018_07_16_17_13_10_994.jp,0.0
IMG\left_2018_07_16_17_13_11_066.jp,0.0
IMG\left_2018_07_16_17_13_11_133.jp,0.0
IMG\left_2018_07_16_17_13_11_208.jp,-0.2
IMG\left_2018_07_16_17_13_11_280.jp,-0.1950326
IMG\left_2018_07_16_17_13_11_351.jp,0.0
IMG\left_2018_07_16_17_13_11_425.jp,0.0
IMG\left_2018_07_16_17_13_11_497.jp,0.0
IMG\left_2018_07_16_17_13_11_572.jp,0.0
IMG\left_2018_07_16_17_13_11_641.jp,0.0
IMG\left_2018_07_16_17_13_11_712.jp,0.0
IMG\left_2018_07_16_17_13_11_787.jp,0.0
IMG\left_2018_07_16_17_13_11_858.jp,0.0
IMG\left_2018_07_16_17_13_11_926.jp,0.0
IMG\left_2018_07_16_17_13_11_998.jp,0.0
IMG\left_2018_07_16_17_13_12_072.jp,0.0
IMG\left_2018_07_16_17_13_12_148.jp,0.0
IMG\left_2018_07_16_17_13_12_221.jp,0.0
IMG\left_2018_07_16_17_13_12_292.jp,0.0
IMG\left_2018_07_16_17_13_12_359.jp,-0.1
IMG\left_2018_07_16_17_13_12_433.jp,-0.3
IMG\left_2018_07_16_17_13_12_502.jp,-0.45
IMG\left_2018_07_16_17_13_12_571.jp,-0.6500001
IMG\left_2018_07_16_17_13_12_644.jp,-0.8500001
IMG\left_2018_07_16_17_13_12_716.jp,-0.8355195
IMG\left_2018_07_16_17_13_12_790.jp,-0.6110697
IMG\left_2018_07_16_17_13_12_860.jp,-0.4610696
IMG\left_2018_07_16_17_13_12_935.jp,0.1878853
IMG\left_2018_07_16_17_13_13_008.jp,0.0
IMG\left_2018_07_16_17_13_13_078.jp,0.0
IMG\left_2018_07_16_17_13_13_152.jp,0.1
IMG\left_2018_07_16_17_13_13_222.jp,0.25
IMG\left_2018_07_16_17_13_13_292.jp,0.45
IMG\left_2018_07_16_17_13_13_365.jp,0.3504827
IMG\left_2018_07_16_17_13_13_436.jp,0.1580711
IMG\left_2018_07_16_17_13_13_507.jp,0.0
IMG\left_2018_07_16_17_13_13_577.jp,0.0
IMG\left_2018_07_16_17_13_13_651.jp,0.0
IMG\left_2018_07_16_17_13_13_722.jp,0.0
IMG\left_2018_07_16_17_13_13_790.jp,0.0
IMG\left_2018_07_16_17_13_13_861.jp,0.0
IMG\left_2018_07_16_17_13_13_929.jp,0.0
IMG\left_2018_07_16_17_13_14_001.jp,0.0
IMG\left_2018_07_16_17_13_14_073.jp,0.0
IMG\left_2018_07_16_17_13_14_145.jp,0.0
IMG\left_2018_07_16_17_13_14_216.jp,0.0
IMG\left_2018_07_16_17_13_14_285.jp,0.0
IMG\left_2018_07_16_17_13_14_357.jp,0.0
IMG\left_2018_07_16_17_13_14_428.jp,0.0
IMG\left_2018_07_16_17_13_14_498.jp,0.0
IMG\left_2018_07_16_17_13_14_567.jp,0.0
IMG\left_2018_07_16_17_13_14_639.jp,0.0
IMG\left_2018_07_16_17_13_14_711.jp,0.0
IMG\left_2018_07_16_17_13_14_784.jp,0.0
IMG\left_2018_07_16_17_13_14_853.jp,0.0
IMG\left_2018_07_16_17_13_14_926.jp,-0.1
IMG\left_2018_07_16_17_13_14_994.jp,-0.25
IMG\left_2018_07_16_17_13_15_066.jp,-0.369546
IMG\left_2018_07_16_17_13_15_134.jp,-0.1908302
IMG\left_2018_07_16_17_13_15_206.jp,0.0
IMG\left_2018_07_16_17_13_15_276.jp,0.0
IMG\left_2018_07_16_17_13_15_350.jp,-0.15
IMG\left_2018_07_16_17_13_15_424.jp,-0.35
IMG\left_2018_07_16_17_13_15_492.jp,-0.5000001
IMG\left_2018_07_16_17_13_15_560.jp,-0.469167
IMG\left_2018_07_16_17_13_15_632.jp,-0.2027487
IMG\left_2018_07_16_17_13_15_704.jp,0.0
IMG\left_2018_07_16_17_13_15_772.jp,0.0
IMG\left_2018_07_16_17_13_15_844.jp,0.0
IMG\left_2018_07_16_17_13_15_918.jp,0.0
IMG\left_2018_07_16_17_13_15_988.jp,0.0
IMG\left_2018_07_16_17_13_16_060.jp,0.0
IMG\left_2018_07_16_17_13_16_129.jp,0.0
IMG\left_2018_07_16_17_13_16_205.jp,-0.2
IMG\left_2018_07_16_17_13_16_280.jp,-0.03090797
IMG\left_2018_07_16_17_13_16_350.jp,0.0
IMG\left_2018_07_16_17_13_16_417.jp,0.0
IMG\left_2018_07_16_17_13_16_485.jp,0.0
IMG\left_2018_07_16_17_13_16_560.jp,0.0
IMG\left_2018_07_16_17_13_16_636.jp,0.0
IMG\left_2018_07_16_17_13_16_707.jp,0.0
IMG\left_2018_07_16_17_13_16_782.jp,0.0
IMG\left_2018_07_16_17_13_16_854.jp,0.0
IMG\left_2018_07_16_17_13_16_927.jp,-0.05
IMG\left_2018_07_16_17_13_17_000.jp,-0.2
IMG\left_2018_07_16_17_13_17_070.jp,-0.1941655
IMG\left_2018_07_16_17_13_17_141.jp,-0.02841512
IMG\left_2018_07_16_17_13_17_212.jp,0.0
IMG\left_2018_07_16_17_13_17_285.jp,-0.1
IMG\left_2018_07_16_17_13_17_356.jp,-0.25
IMG\left_2018_07_16_17_13_17_426.jp,-0.3025953
IMG\left_2018_07_16_17_13_17_498.jp,-0.114636
IMG\left_2018_07_16_17_13_17_567.jp,0.0
IMG\left_2018_07_16_17_13_17_638.jp,0.0
IMG\left_2018_07_16_17_13_17_708.jp,0.0
IMG\left_2018_07_16_17_13_17_782.jp,0.0
IMG\left_2018_07_16_17_13_17_852.jp,0.0
IMG\left_2018_07_16_17_13_17_920.jp,0.0
IMG\left_2018_07_16_17_13_17_988.jp,0.0
IMG\left_2018_07_16_17_13_18_061.jp,0.0
IMG\left_2018_07_16_17_13_18_135.jp,0.0
IMG\left_2018_07_16_17_13_18_206.jp,0.0
IMG\left_2018_07_16_17_13_18_279.jp,0.0
IMG\left_2018_07_16_17_13_18_351.jp,0.0
IMG\left_2018_07_16_17_13_18_418.jp,0.0
IMG\left_2018_07_16_17_13_18_486.jp,-0.05
IMG\left_2018_07_16_17_13_18_558.jp,-0.2
IMG\left_2018_07_16_17_13_18_631.jp,-0.04506815
IMG\left_2018_07_16_17_13_18_705.jp,0.0
IMG\left_2018_07_16_17_13_18_773.jp,0.0
IMG\left_2018_07_16_17_13_18_847.jp,0.0
IMG\left_2018_07_16_17_13_18_914.jp,0.0
IMG\left_2018_07_16_17_13_18_985.jp,-0.1
IMG\left_2018_07_16_17_13_19_052.jp,-0.1797134
IMG\left_2018_07_16_17_13_19_121.jp,0.0
IMG\left_2018_07_16_17_13_19_191.jp,0.0
IMG\left_2018_07_16_17_13_19_260.jp,0.0
IMG\left_2018_07_16_17_13_19_331.jp,0.0
IMG\left_2018_07_16_17_13_19_398.jp,0.0
IMG\left_2018_07_16_17_13_19_466.jp,0.0
IMG\left_2018_07_16_17_13_19_540.jp,0.0
IMG\left_2018_07_16_17_13_19_611.jp,-0.2
IMG\left_2018_07_16_17_13_19_686.jp,0.0
IMG\left_2018_07_16_17_13_19_755.jp,0.0
IMG\left_2018_07_16_17_13_19_828.jp,0.0
IMG\left_2018_07_16_17_13_19_901.jp,0.0
IMG\left_2018_07_16_17_13_19_972.jp,-0.05
IMG\left_2018_07_16_17_13_20_046.jp,-0.25
IMG\left_2018_07_16_17_13_20_117.jp,-0.3025817
IMG\left_2018_07_16_17_13_20_189.jp,-0.0656648
IMG\left_2018_07_16_17_13_20_261.jp,0.0
IMG\left_2018_07_16_17_13_20_335.jp,0.0
IMG\left_2018_07_16_17_13_20_403.jp,0.0
IMG\left_2018_07_16_17_13_20_476.jp,0.0
IMG\left_2018_07_16_17_13_20_549.jp,0.0
IMG\left_2018_07_16_17_13_20_617.jp,0.0
IMG\left_2018_07_16_17_13_20_691.jp,0.0
IMG\left_2018_07_16_17_13_20_759.jp,0.0
IMG\left_2018_07_16_17_13_20_832.jp,0.0
IMG\left_2018_07_16_17_13_20_905.jp,0.0
IMG\left_2018_07_16_17_13_20_978.jp,0.0
IMG\left_2018_07_16_17_13_21_049.jp,0.0
IMG\left_2018_07_16_17_13_21_115.jp,0.0
IMG\left_2018_07_16_17_13_21_188.jp,0.0
IMG\left_2018_07_16_17_13_21_257.jp,0.0
IMG\left_2018_07_16_17_13_21_326.jp,0.0
IMG\left_2018_07_16_17_13_21_394.jp,0.0
IMG\left_2018_07_16_17_13_21_464.jp,0.0
IMG\left_2018_07_16_17_13_21_532.jp,0.0
IMG\left_2018_07_16_17_13_21_605.jp,-0.05
IMG\left_2018_07_16_17_13_21_671.jp,-0.2
IMG\left_2018_07_16_17_13_21_738.jp,-0.1840747
IMG\left_2018_07_16_17_13_21_812.jp,0.0
IMG\left_2018_07_16_17_13_21_886.jp,0.0
IMG\left_2018_07_16_17_13_21_955.jp,-0.1
IMG\left_2018_07_16_17_13_22_028.jp,-0.169896
IMG\left_2018_07_16_17_13_22_096.jp,0.0
IMG\left_2018_07_16_17_13_22_167.jp,0.0
IMG\left_2018_07_16_17_13_22_238.jp,0.0
IMG\left_2018_07_16_17_13_22_310.jp,0.0
IMG\left_2018_07_16_17_13_22_379.jp,0.0
IMG\left_2018_07_16_17_13_22_449.jp,0.0
IMG\left_2018_07_16_17_13_22_518.jp,0.0
IMG\left_2018_07_16_17_13_22_590.jp,0.0
IMG\left_2018_07_16_17_13_22_661.jp,0.0
IMG\left_2018_07_16_17_13_22_729.jp,0.0
IMG\left_2018_07_16_17_13_22_802.jp,0.0
IMG\left_2018_07_16_17_13_22_875.jp,0.0
IMG\left_2018_07_16_17_13_22_944.jp,0.0
IMG\left_2018_07_16_17_13_23_014.jp,0.0
IMG\left_2018_07_16_17_13_23_086.jp,-0.05
IMG\left_2018_07_16_17_13_23_154.jp,-0.2
IMG\left_2018_07_16_17_13_23_227.jp,-0.1624372
IMG\left_2018_07_16_17_13_23_294.jp,0.0
IMG\left_2018_07_16_17_13_23_363.jp,0.0
IMG\left_2018_07_16_17_13_23_432.jp,0.0
IMG\left_2018_07_16_17_13_23_504.jp,0.0
IMG\left_2018_07_16_17_13_23_573.jp,0.0
IMG\left_2018_07_16_17_13_23_644.jp,0.0
IMG\left_2018_07_16_17_13_23_712.jp,0.0
IMG\left_2018_07_16_17_13_23_783.jp,0.0
IMG\left_2018_07_16_17_13_23_855.jp,0.0
IMG\left_2018_07_16_17_13_23_931.jp,0.0
IMG\left_2018_07_16_17_13_24_002.jp,0.0
IMG\left_2018_07_16_17_13_24_075.jp,0.0
IMG\left_2018_07_16_17_13_24_149.jp,0.0
IMG\left_2018_07_16_17_13_24_218.jp,0.0
IMG\left_2018_07_16_17_13_24_290.jp,0.0
IMG\left_2018_07_16_17_13_24_362.jp,0.0
IMG\left_2018_07_16_17_13_24_433.jp,0.0
IMG\left_2018_07_16_17_13_24_501.jp,0.0
IMG\left_2018_07_16_17_13_24_573.jp,0.0
IMG\left_2018_07_16_17_13_24_641.jp,0.0
IMG\left_2018_07_16_17_13_24_713.jp,-0.15
IMG\left_2018_07_16_17_13_24_787.jp,-0.2178967
IMG\left_2018_07_16_17_13_24_857.jp,-0.04847116
IMG\left_2018_07_16_17_13_24_924.jp,0.0
IMG\left_2018_07_16_17_13_24_994.jp,0.0
IMG\left_2018_07_16_17_13_25_065.jp,0.0
IMG\left_2018_07_16_17_13_25_133.jp,0.0
IMG\left_2018_07_16_17_13_25_202.jp,0.0
IMG\left_2018_07_16_17_13_25_272.jp,0.0
IMG\left_2018_07_16_17_13_25_338.jp,0.0
IMG\left_2018_07_16_17_13_25_411.jp,0.0
IMG\left_2018_07_16_17_13_25_478.jp,0.0
IMG\left_2018_07_16_17_13_25_552.jp,0.0
IMG\left_2018_07_16_17_13_25_622.jp,0.0
IMG\left_2018_07_16_17_13_25_691.jp,0.0
IMG\left_2018_07_16_17_13_25_759.jp,0.0
IMG\left_2018_07_16_17_13_25_830.jp,0.0
IMG\left_2018_07_16_17_13_25_898.jp,0.0
IMG\left_2018_07_16_17_13_25_968.jp,0.0
IMG\left_2018_07_16_17_13_26_037.jp,0.0
IMG\left_2018_07_16_17_13_26_108.jp,0.0
IMG\left_2018_07_16_17_13_26_183.jp,0.0
IMG\left_2018_07_16_17_13_26_254.jp,0.0
IMG\left_2018_07_16_17_13_26_325.jp,0.0
IMG\left_2018_07_16_17_13_26_395.jp,-0.05
IMG\left_2018_07_16_17_13_26_468.jp,-0.25
IMG\left_2018_07_16_17_13_26_534.jp,-0.2581615
IMG\left_2018_07_16_17_13_26_602.jp,-0.07669295
IMG\left_2018_07_16_17_13_26_671.jp,0.0
IMG\left_2018_07_16_17_13_26_743.jp,0.0
IMG\left_2018_07_16_17_13_26_812.jp,0.0
IMG\left_2018_07_16_17_13_26_882.jp,0.0
IMG\left_2018_07_16_17_13_26_954.jp,0.0
IMG\left_2018_07_16_17_13_27_028.jp,0.0
IMG\left_2018_07_16_17_13_27_100.jp,0.0
IMG\left_2018_07_16_17_13_27_174.jp,0.0
IMG\left_2018_07_16_17_13_27_244.jp,0.0
IMG\left_2018_07_16_17_13_27_316.jp,0.0
IMG\left_2018_07_16_17_13_27_386.jp,0.0
IMG\left_2018_07_16_17_13_27_456.jp,0.0
IMG\left_2018_07_16_17_13_27_527.jp,0.0
IMG\left_2018_07_16_17_13_27_597.jp,0.0
IMG\left_2018_07_16_17_13_27_665.jp,0.0
IMG\left_2018_07_16_17_13_27_734.jp,0.0
IMG\left_2018_07_16_17_13_27_807.jp,-0.1969379
IMG\left_2018_07_16_17_13_27_876.jp,-0.007924363
IMG\left_2018_07_16_17_13_27_949.jp,0.0
IMG\left_2018_07_16_17_13_28_018.jp,0.0
IMG\left_2018_07_16_17_13_28_085.jp,0.0
IMG\left_2018_07_16_17_13_28_155.jp,0.0
IMG\left_2018_07_16_17_13_28_225.jp,0.0
IMG\left_2018_07_16_17_13_28_294.jp,0.0
IMG\left_2018_07_16_17_13_28_367.jp,0.0
IMG\left_2018_07_16_17_13_28_437.jp,0.0
IMG\left_2018_07_16_17_13_28_505.jp,0.0
IMG\left_2018_07_16_17_13_28_574.jp,0.15
IMG\left_2018_07_16_17_13_28_645.jp,0.0007451228
IMG\left_2018_07_16_17_13_28_712.jp,0.0
IMG\left_2018_07_16_17_13_28_783.jp,0.0
IMG\left_2018_07_16_17_13_28_854.jp,0.0
IMG\left_2018_07_16_17_13_28_923.jp,0.0
IMG\left_2018_07_16_17_13_28_993.jp,0.0
IMG\left_2018_07_16_17_13_29_068.jp,-0.2
IMG\left_2018_07_16_17_13_29_135.jp,-0.06685711
IMG\left_2018_07_16_17_13_29_208.jp,0.0
IMG\left_2018_07_16_17_13_29_275.jp,0.0
IMG\left_2018_07_16_17_13_29_343.jp,0.0
IMG\left_2018_07_16_17_13_29_416.jp,0.0
IMG\left_2018_07_16_17_13_29_484.jp,0.0
IMG\left_2018_07_16_17_13_29_556.jp,0.0
IMG\left_2018_07_16_17_13_29_630.jp,0.0
IMG\left_2018_07_16_17_13_29_704.jp,0.0
IMG\left_2018_07_16_17_13_29_771.jp,0.0
IMG\left_2018_07_16_17_13_29_845.jp,0.0
IMG\left_2018_07_16_17_13_29_912.jp,-0.15
IMG\left_2018_07_16_17_13_29_987.jp,0.0
IMG\left_2018_07_16_17_13_30_059.jp,0.0
IMG\left_2018_07_16_17_13_30_130.jp,0.0
IMG\left_2018_07_16_17_13_30_200.jp,0.0
IMG\left_2018_07_16_17_13_30_272.jp,0.0
IMG\left_2018_07_16_17_13_30_341.jp,0.0
IMG\left_2018_07_16_17_13_30_410.jp,0.0
IMG\left_2018_07_16_17_13_30_480.jp,0.0
IMG\left_2018_07_16_17_13_30_553.jp,0.0
IMG\left_2018_07_16_17_13_30_625.jp,0.0
IMG\left_2018_07_16_17_13_30_692.jp,0.0
IMG\left_2018_07_16_17_13_30_765.jp,0.0
IMG\left_2018_07_16_17_13_30_835.jp,0.0
IMG\left_2018_07_16_17_13_30_909.jp,-0.05
IMG\left_2018_07_16_17_13_30_980.jp,-0.1399265
IMG\left_2018_07_16_17_13_31_052.jp,0.0
IMG\left_2018_07_16_17_13_31_119.jp,0.0
IMG\left_2018_07_16_17_13_31_187.jp,0.0
IMG\left_2018_07_16_17_13_31_256.jp,0.0
IMG\left_2018_07_16_17_13_31_324.jp,-0.1
IMG\left_2018_07_16_17_13_31_396.jp,-0.24677
IMG\left_2018_07_16_17_13_31_468.jp,-0.008747072
IMG\left_2018_07_16_17_13_31_534.jp,0.0
IMG\left_2018_07_16_17_13_31_606.jp,0.0
IMG\left_2018_07_16_17_13_31_678.jp,0.0
IMG\left_2018_07_16_17_13_31_750.jp,0.0
IMG\left_2018_07_16_17_13_31_822.jp,0.0
IMG\left_2018_07_16_17_13_31_895.jp,0.0
IMG\left_2018_07_16_17_13_31_965.jp,0.0
IMG\left_2018_07_16_17_13_32_031.jp,0.0
IMG\left_2018_07_16_17_13_32_106.jp,0.0
IMG\left_2018_07_16_17_13_32_179.jp,0.0
IMG\left_2018_07_16_17_13_32_249.jp,0.0
IMG\left_2018_07_16_17_13_32_318.jp,0.0
IMG\left_2018_07_16_17_13_32_392.jp,0.0
IMG\left_2018_07_16_17_13_32_467.jp,0.0
IMG\left_2018_07_16_17_13_32_534.jp,-0.1
IMG\left_2018_07_16_17_13_32_602.jp,0.0
IMG\left_2018_07_16_17_13_32_671.jp,0.0
IMG\left_2018_07_16_17_13_32_744.jp,0.0
IMG\left_2018_07_16_17_13_32_817.jp,0.0
IMG\left_2018_07_16_17_13_32_890.jp,0.0
IMG\left_2018_07_16_17_13_32_959.jp,0.0
IMG\left_2018_07_16_17_13_33_027.jp,-0.1
IMG\left_2018_07_16_17_13_33_101.jp,-0.1504632
IMG\left_2018_07_16_17_13_33_172.jp,0.0
IMG\left_2018_07_16_17_13_33_242.jp,0.0
IMG\left_2018_07_16_17_13_33_311.jp,0.0
IMG\left_2018_07_16_17_13_33_385.jp,0.0
IMG\left_2018_07_16_17_13_33_456.jp,0.0
IMG\left_2018_07_16_17_13_33_526.jp,0.0
IMG\left_2018_07_16_17_13_33_596.jp,0.0
IMG\left_2018_07_16_17_13_33_670.jp,0.0
IMG\left_2018_07_16_17_13_33_740.jp,0.0
IMG\left_2018_07_16_17_13_33_811.jp,0.0
IMG\left_2018_07_16_17_13_33_886.jp,0.0
IMG\left_2018_07_16_17_13_33_955.jp,0.0
IMG\left_2018_07_16_17_13_34_029.jp,0.0
IMG\left_2018_07_16_17_13_34_102.jp,0.0
IMG\left_2018_07_16_17_13_34_176.jp,0.0
IMG\left_2018_07_16_17_13_34_244.jp,0.0
IMG\left_2018_07_16_17_13_34_314.jp,-0.1
IMG\left_2018_07_16_17_13_34_387.jp,0.0
IMG\left_2018_07_16_17_13_34_460.jp,0.0
IMG\left_2018_07_16_17_13_34_535.jp,0.0
IMG\left_2018_07_16_17_13_34_610.jp,0.0
IMG\left_2018_07_16_17_13_34_681.jp,0.0
IMG\left_2018_07_16_17_13_34_756.jp,0.0
IMG\left_2018_07_16_17_13_34_825.jp,0.0
IMG\left_2018_07_16_17_13_34_899.jp,0.0
IMG\left_2018_07_16_17_13_34_973.jp,0.0
IMG\left_2018_07_16_17_13_35_044.jp,0.0
IMG\left_2018_07_16_17_13_35_118.jp,-0.05
IMG\left_2018_07_16_17_13_35_189.jp,-0.25
IMG\left_2018_07_16_17_13_35_258.jp,-0.1558898
IMG\left_2018_07_16_17_13_35_334.jp,0.0
IMG\left_2018_07_16_17_13_35_411.jp,0.0
IMG\left_2018_07_16_17_13_35_484.jp,0.0
IMG\left_2018_07_16_17_13_35_552.jp,0.0
IMG\left_2018_07_16_17_13_35_623.jp,0.0
IMG\left_2018_07_16_17_13_35_691.jp,0.0
IMG\left_2018_07_16_17_13_35_761.jp,0.0
IMG\left_2018_07_16_17_13_35_831.jp,0.0
IMG\left_2018_07_16_17_13_35_907.jp,0.0
IMG\left_2018_07_16_17_13_35_977.jp,0.0
IMG\left_2018_07_16_17_13_36_047.jp,0.0
IMG\left_2018_07_16_17_13_36_118.jp,0.0
IMG\left_2018_07_16_17_13_36_193.jp,0.0
IMG\left_2018_07_16_17_13_36_266.jp,0.0
IMG\left_2018_07_16_17_13_36_335.jp,0.0
IMG\left_2018_07_16_17_13_36_403.jp,0.0
IMG\left_2018_07_16_17_13_36_477.jp,0.0
IMG\left_2018_07_16_17_13_36_545.jp,0.0
IMG\left_2018_07_16_17_13_36_616.jp,0.0
IMG\left_2018_07_16_17_13_36_684.jp,0.0
IMG\left_2018_07_16_17_13_36_753.jp,0.0
IMG\left_2018_07_16_17_13_36_819.jp,0.0
IMG\left_2018_07_16_17_13_36_888.jp,0.0
IMG\left_2018_07_16_17_13_36_957.jp,0.0
IMG\left_2018_07_16_17_13_37_032.jp,0.0
IMG\left_2018_07_16_17_13_37_106.jp,0.0
IMG\left_2018_07_16_17_13_37_173.jp,0.0
IMG\left_2018_07_16_17_13_37_241.jp,0.0
IMG\left_2018_07_16_17_13_37_314.jp,0.0
IMG\left_2018_07_16_17_13_37_387.jp,0.0
IMG\left_2018_07_16_17_13_37_459.jp,0.0
IMG\left_2018_07_16_17_13_37_535.jp,0.0
IMG\left_2018_07_16_17_13_37_607.jp,0.0
IMG\left_2018_07_16_17_13_37_679.jp,0.0
IMG\left_2018_07_16_17_13_37_754.jp,0.0
IMG\left_2018_07_16_17_13_37_831.jp,0.0
IMG\left_2018_07_16_17_13_37_902.jp,0.0
IMG\left_2018_07_16_17_13_37_974.jp,0.0
IMG\left_2018_07_16_17_13_38_045.jp,-0.05
IMG\left_2018_07_16_17_13_38_118.jp,-0.2
IMG\left_2018_07_16_17_13_38_191.jp,-0.2561847
IMG\left_2018_07_16_17_13_38_259.jp,-0.07464351
IMG\left_2018_07_16_17_13_38_335.jp,0.0
IMG\left_2018_07_16_17_13_38_405.jp,0.0
IMG\left_2018_07_16_17_13_38_480.jp,0.0
IMG\left_2018_07_16_17_13_38_550.jp,0.0
IMG\left_2018_07_16_17_13_38_618.jp,0.0
IMG\left_2018_07_16_17_13_38_689.jp,0.0
IMG\left_2018_07_16_17_13_38_757.jp,0.0
IMG\left_2018_07_16_17_13_38_830.jp,0.0
IMG\left_2018_07_16_17_13_38_905.jp,0.0
IMG\left_2018_07_16_17_13_38_972.jp,0.0
IMG\left_2018_07_16_17_13_39_038.jp,0.0
IMG\left_2018_07_16_17_13_39_109.jp,0.0
IMG\left_2018_07_16_17_13_39_182.jp,0.0
IMG\left_2018_07_16_17_13_39_253.jp,0.0
IMG\left_2018_07_16_17_13_39_326.jp,0.0
IMG\left_2018_07_16_17_13_39_394.jp,0.0
IMG\left_2018_07_16_17_13_39_465.jp,0.0
IMG\left_2018_07_16_17_13_39_535.jp,0.0
IMG\left_2018_07_16_17_13_39_605.jp,0.0
IMG\left_2018_07_16_17_13_39_678.jp,0.0
IMG\left_2018_07_16_17_13_39_750.jp,0.0
IMG\left_2018_07_16_17_13_39_821.jp,0.0
IMG\left_2018_07_16_17_13_39_891.jp,0.0
IMG\left_2018_07_16_17_13_39_960.jp,0.0
